weighted_se,Dry_Green_g,pred_Dry_Green_g,abs_err_Dry_Green_g,Dry_Clover_g,pred_Dry_Clover_g,abs_err_Dry_Clover_g,Dry_Dead_g,pred_Dry_Dead_g,abs_err_Dry_Dead_g,GDM_g,pred_GDM_g,abs_err_GDM_g,Dry_Total_g,pred_Dry_Total_g,abs_err_Dry_Total_g,ID,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,GroupID,err_Dry_Green_g,err_Dry_Clover_g,err_Dry_Dead_g,err_GDM_g,err_Dry_Total_g
65.919205,21.0896,17.640625,3.448975000000001,0.0,2.4514384,2.4514384269714355,13.0842,23.75,10.6658,21.0896,20.453125,0.6364750000000008,34.1738,44.4375,10.2637,ID560946727,train/ID560946727.jpg,2015/9/11,Tas,Ryegrass,0.74,3.6667,27,3.448975000000001,-2.4514384269714355,-10.6658,0.6364750000000008,-10.2637
65.538155,36.7522,34.21875,2.533450000000002,0.0,0.10342043,0.1034204289317131,28.0478,22.203125,5.844674999999999,36.7522,32.1875,4.564700000000002,64.8,54.09375,10.706249999999995,ID900012207,train/ID900012207.jpg,2015/2/24,NSW,Ryegrass,0.58,11.0,11,2.533450000000002,-0.1034204289317131,5.844674999999999,4.564700000000002,10.706249999999995
63.235916,3.5,13.890626,10.390625953674316,11.64,4.746997,6.893003120422364,0.0,4.569016,4.569015979766846,15.14,18.890625,3.750625,15.14,24.390625,9.250625,ID1444674500,train/ID1444674500.jpg,2015/7/8,WA,Clover,0.43,1.0,21,-10.390625953674316,6.893003120422364,-4.569015979766846,-3.750625,-9.250625
63.195126,22.0,32.25,10.25,0.0,0.11075657,0.1107565686106681,0.0,1.9110563,1.9110562801361084,22.0,29.359375,7.359375,22.0,31.109375,9.109375,ID1962197151,train/ID1962197151.jpg,2015/4/1,NSW,Lucerne,0.72,35.0,14,-10.25,-0.1107565686106681,-1.9110562801361084,-7.359375,-9.109375
62.61016,23.6424,24.484375,0.8419750000000015,3.5026,3.2335737,0.2690263248443605,5.2539,14.000001,8.746100953674317,27.145,28.4375,1.2925000000000004,32.3988,42.84375,10.44495,ID686797154,train/ID686797154.jpg,2015/9/3,Tas,Ryegrass_Clover,0.8,2.5,8,-0.8419750000000015,0.2690263248443605,-8.746100953674317,-1.2925000000000004,-10.44495
62.276817,43.1621,32.25,10.912100000000002,0.0,0.14675356,0.1467535644769668,3.5379,11.632821,8.094921083068847,43.1621,30.390625,12.771475000000002,46.7,41.96875,4.731250000000003,ID1574125908,train/ID1574125908.jpg,2015/2/24,NSW,Ryegrass,0.42,7.0,11,10.912100000000002,-0.1467535644769668,-8.094921083068847,12.771475000000002,4.731250000000003
62.01162,28.9181,34.125,5.206900000000001,0.0,1.2965364,1.2965364456176758,19.0828,20.6875,1.6047000000000011,28.9181,36.84375,7.925650000000001,48.0009,57.625,9.6241,ID668330410,train/ID668330410.jpg,2015/9/11,Tas,Ryegrass,0.82,5.3333,27,-5.206900000000001,-1.2965364456176758,-1.6047000000000011,-7.925650000000001,-9.6241
61.89121,19.2877,6.985301,12.30239898223877,11.7404,11.125014,0.6153856948852532,16.7719,27.65625,10.88435,31.0281,18.0625,12.965599999999998,47.8,46.21875,1.5812499999999972,ID684383343,train/ID684383343.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,18,12.30239898223877,0.6153856948852532,-10.88435,12.965599999999998,1.5812499999999972
60.681404,72.6459,61.53125,11.114649999999996,0.0,0.08860764,0.0886076390743255,8.1541,20.5625,12.4084,72.6459,59.84375,12.802149999999996,80.8,80.25,0.5499999999999972,ID753699705,train/ID753699705.jpg,2015/2/24,NSW,Ryegrass,0.74,13.0,11,11.114649999999996,-0.0886076390743255,-12.4084,12.802149999999996,0.5499999999999972
60.436142,33.4529,25.96875,7.48415,1.4235,0.15735656,1.2661434397697449,13.5235,16.609375,3.085875,34.8765,24.09375,10.78275,48.4,40.59375,7.806249999999999,ID969218269,train/ID969218269.jpg,2015/8/18,Vic,Phalaris_Clover,0.75,4.0,22,7.48415,1.2661434397697449,-3.085875,10.78275,7.806249999999999
60.109962,30.4615,27.703125,2.758375000000001,0.0,7.090677,7.090676784515381,4.7385,9.742247,5.003746627807617,30.4615,35.15625,4.694749999999999,35.2,44.9375,9.737499999999995,ID1693880739,train/ID1693880739.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.85,4.0,16,2.758375000000001,-7.090676784515381,-5.003746627807617,-4.694749999999999,-9.737499999999995
58.90958,36.9586,28.015625,8.942974999999997,1.6069,1.9019103,0.2950103050231933,8.0345,6.786286,1.2482141227722163,38.5655,29.953125,8.612375,46.6,38.125,8.475000000000001,ID629980789,train/ID629980789.jpg,2015/7/1,Vic,Phalaris_Clover,0.77,6.0,13,8.942974999999997,-0.2950103050231933,1.2482141227722163,8.612375,8.475000000000001
58.045017,30.8534,35.78125,4.927849999999999,4.0868,5.399062,1.312262156677246,1.5598,5.1697645,3.609964518737793,34.9402,41.3125,6.372300000000003,36.5,46.09375,9.59375,ID2056982009,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,15,-4.927849999999999,-1.312262156677246,-3.609964518737793,-6.372300000000003,-9.59375
57.957123,0.8,1.4357792,0.6357792139053344,40.03,29.34375,10.68625,0.0,3.0448668,3.0448668003082275,40.83,30.4375,10.392499999999998,40.83,33.90625,6.923749999999998,ID975115267,train/ID975115267.jpg,2015/7/8,WA,Clover,0.73,3.0,21,-0.6357792139053344,10.68625,-3.0448668003082275,10.392499999999998,6.923749999999998
56.9703,26.7273,24.703125,2.024175,7.6364,4.033496,3.602904096984864,7.6364,3.3482773,4.2881226696014405,34.3636,29.078125,5.285474999999998,42.0,32.21875,9.78125,ID534966093,train/ID534966093.jpg,2015/8/14,Vic,Ryegrass_Clover,0.75,4.0,25,2.024175,3.602904096984864,4.2881226696014405,5.285474999999998,9.78125
56.923023,0.0,17.296875,17.296875,19.9619,5.6363845,14.3255155128479,6.8619,4.3720803,2.489819673919678,19.9619,24.015625,4.053725,26.8238,29.09375,2.269950000000001,ID1634731537,train/ID1634731537.jpg,2015/11/9,Tas,Clover,0.64,3.3333,0,-17.296875,14.3255155128479,2.489819673919678,-4.053725,-2.269950000000001
56.174503,60.2,56.9375,3.262500000000003,0.0,8.195588,8.195588111877441,2.4,3.3727863,0.972786283493042,60.2,67.0,6.799999999999997,62.6,71.4375,8.837499999999999,ID576621307,train/ID576621307.jpg,2015/1/15,NSW,Lucerne,0.73,63.0,2,3.262500000000003,-8.195588111877441,-0.972786283493042,-6.799999999999997,-8.837499999999999
56.03914,11.4,14.359376,2.959375953674316,2.6,8.258072,5.658071899414063,32.2,18.484375,13.715625000000005,14.0,21.984375,7.984375,46.2,39.8125,6.387500000000003,ID2096636211,train/ID2096636211.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.8,1,-2.959375953674316,-5.658071899414063,13.715625000000005,-7.984375,6.387500000000003
55.14852,1.7557,5.095984,3.3402839820861816,3.804,7.301456,3.4974559745788576,30.7245,16.609375,14.115125,5.5597,13.320314,7.760614407348632,36.2842,29.828125,6.456074999999999,ID2086966681,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,5,-3.3402839820861816,-3.4974559745788576,14.115125,-7.760614407348632,6.456074999999999
55.12288,7.8111,9.281343,1.470243460083008,2.812,0.9677067,1.8442933197021485,23.277,14.421876,8.855124046325685,10.623,10.367219,0.2557810287475579,33.9,24.234375,9.665625,ID633775166,train/ID633775166.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.36,4.3,1,-1.470243460083008,1.8442933197021485,8.855124046325685,0.2557810287475579,9.665625
54.52444,27.2448,27.5625,0.3176999999999985,0.0,0.41062912,0.4106291234493255,5.7792,14.9296875,9.1504875,27.2448,26.828125,0.4166750000000014,33.024,42.625,9.601,ID315357834,train/ID315357834.jpg,2015/7/1,Tas,Ryegrass,0.83,6.0,13,-0.3176999999999985,-0.4106291234493255,-9.1504875,0.4166750000000014,-9.601
53.073067,14.2453,10.078167,4.167133038330078,0.3031,1.2244787,0.9213787216186524,15.6092,9.804743,5.804457186889648,14.5484,10.554713,3.993686750793458,30.1575,20.703125,9.454375,ID307060225,train/ID307060225.jpg,2015/6/26,Tas,Ryegrass_Clover,0.53,2.0,16,4.167133038330078,-0.9213787216186524,5.804457186889648,3.993686750793458,9.454375
52.70296,15.989,22.25,6.260999999999999,0.692,2.1286485,1.4366485195159913,58.7479,43.875,14.8729,16.681,25.953125,9.272125,75.4289,71.125,4.303899999999999,ID1953171547,train/ID1953171547.jpg,2015/9/4,Tas,Ryegrass_Clover,0.44,5.5,26,-6.260999999999999,-1.4366485195159913,14.8729,-9.272125,4.303899999999999
52.646175,10.4,10.804708,0.4047075271606442,0.0,3.0690632,3.069063186645508,0.0,4.882606,4.882606029510498,10.4,14.320313,3.920313453674316,10.4,20.015625,9.615625,ID661372352,train/ID661372352.jpg,2015/7/8,WA,Clover,0.26,1.0,21,-0.4047075271606442,-3.069063186645508,-4.882606029510498,-3.920313453674316,-9.615625
52.408676,31.5263,41.5625,10.0362,0.0,0.08583456,0.0858345627784729,10.3894,10.7890835,0.3996834808349607,31.5264,38.90625,7.379850000000001,41.9157,49.84375,7.928049999999999,ID1839139621,train/ID1839139621.jpg,2015/5/18,Tas,Ryegrass,0.8,8.0,17,-10.0362,-0.0858345627784729,-0.3996834808349607,-7.379850000000001,-7.928049999999999
52.1856,45.5236,39.78125,5.742350000000002,0.0,0.06375239,0.0637523904442787,1.2764,3.1044784,1.828078359222412,45.5236,35.875,9.648600000000002,46.8,39.0625,7.737499999999997,ID431471530,train/ID431471530.jpg,2015/4/1,NSW,Lucerne,0.78,32.0,14,5.742350000000002,-0.0637523904442787,-1.828078359222412,9.648600000000002,7.737499999999997
51.597622,39.8357,30.53125,9.304450000000005,7.2429,7.500553,0.2576531311035159,3.6214,5.3174176,1.6960176216125489,47.0786,38.25,8.828600000000002,50.7,43.34375,7.356250000000003,ID50027657,train/ID50027657.jpg,2015/8/14,Vic,Phalaris_Clover,0.76,4.0,25,9.304450000000005,-0.2576531311035159,-1.6960176216125489,8.828600000000002,7.356250000000003
49.781227,0.0,0.60008645,0.6000864505767822,2.48,8.000336,5.520335693359375,0.0,4.4415355,4.441535472869873,2.48,6.5210047,4.041004676818847,2.48,11.585947,9.105947036743164,ID1889150649,train/ID1889150649.jpg,2015/9/1,WA,SubcloverLosa,0.32,1.0,20,-0.6000864505767822,-5.520335693359375,-4.441535472869873,-4.041004676818847,-9.105947036743164
48.696396,22.4195,20.296875,2.1226249999999998,0.0,7.0009117,7.000911712646484,1.0805,1.8063767,0.7258766956329346,22.4195,29.03125,6.611750000000001,23.5,31.8125,8.3125,ID1559189397,train/ID1559189397.jpg,2015/5/7,NSW,Lucerne,0.56,23.0,23,2.1226249999999998,-7.000911712646484,-0.7258766956329346,-6.611750000000001,-8.3125
48.304886,14.3391,18.65625,4.31715,1.687,2.9280334,1.2410333518981933,3.3739,5.749284,2.375383790588379,16.0261,22.046875,6.020775,19.4,28.171875,8.771875000000001,ID520514019,train/ID520514019.jpg,2015/7/2,Vic,Ryegrass_Clover,0.73,3.0,3,-4.31715,-1.2410333518981933,-2.375383790588379,-6.020775,-8.771875000000001
48.21376,0.2,2.225618,2.0256178855895994,1.6,4.2795706,2.6795705795288085,2.9,6.8994465,3.999446487426758,1.8,6.7433667,4.9433667182922365,4.7,13.710938,9.010938453674315,ID657448172,train/ID657448172.jpg,2015/6/29,Tas,WhiteClover,0.39,1.0,5,-2.0256178855895994,-2.6795705795288085,-3.999446487426758,-4.9433667182922365,-9.010938453674315
47.808674,31.2284,17.875,13.3534,3.1807,6.599019,3.4183190505981447,24.2887,28.640625,4.351925000000001,34.4091,25.0,9.409100000000002,58.6978,54.40625,4.291550000000001,ID1590632667,train/ID1590632667.jpg,2015/11/9,Tas,Ryegrass_Clover,0.7,3.8333,0,13.3534,-3.4183190505981447,-4.351925000000001,9.409100000000002,4.291550000000001
47.209923,31.0,32.78125,1.78125,1.55,2.353741,0.8037409305572509,7.75,12.367191,4.617191314697266,32.55,35.78125,3.231250000000003,40.3,49.53125,9.231250000000005,ID1208644039,train/ID1208644039.jpg,2015/7/1,Vic,Phalaris_Clover,0.79,5.0,13,-1.78125,-0.8037409305572509,-4.617191314697266,-3.231250000000003,-9.231250000000005
45.735268,1.5261,10.414093,8.887993017578125,15.4794,6.965788,8.513612112426758,11.119,2.6894736,8.429526371002197,17.0055,18.1875,1.1819999999999986,28.1246,21.3125,6.812100000000001,ID1131079710,train/ID1131079710.jpg,2015/11/9,Tas,Clover,0.57,1.5,0,-8.887993017578125,8.513612112426758,8.429526371002197,-1.1819999999999986,6.812100000000001
45.25792,28.377,24.875,3.501999999999999,15.202,9.39852,5.803479530334473,8.1077,8.578313,0.4706128738403325,43.579,34.59375,8.98525,51.6867,44.6875,6.999200000000002,ID1989506559,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,24,3.501999999999999,5.803479530334473,-0.4706128738403325,8.98525,6.999200000000002
44.305412,7.8767,11.898444,4.021744175720215,7.4266,2.1700592,5.256540795898437,5.7388,14.476563,8.737763453674315,15.3034,14.507813,0.7955865463256835,21.0421,29.0625,8.020399999999999,ID972274220,train/ID972274220.jpg,2015/11/10,Tas,Ryegrass_Clover,0.56,2.8333,24,-4.021744175720215,5.256540795898437,-8.737763453674315,0.7955865463256835,-8.020399999999999
43.604374,35.9864,38.5,2.5135999999999967,0.0,0.07815226,0.0781522616744041,9.9537,18.703125,8.749425,35.9864,35.8125,0.1739000000000032,45.9401,54.34375,8.403649999999999,ID490139972,train/ID490139972.jpg,2015/5/18,Tas,Ryegrass,0.79,9.0,17,-2.5135999999999967,-0.0781522616744041,-8.749425,0.1739000000000032,-8.403649999999999
42.820534,24.2376,23.546875,0.6907250000000005,0.0,0.54884857,0.548848569393158,30.9703,39.5,8.529699999999998,24.2376,24.703125,0.4655249999999995,55.2079,63.625,8.417099999999998,ID1028611175,train/ID1028611175.jpg,2015/5/18,Tas,Ryegrass,0.66,5.0,17,0.6907250000000005,-0.548848569393158,-8.529699999999998,-0.4655249999999995,-8.417099999999998
42.216194,20.0667,26.34375,6.277049999999999,7.7677,9.421956,1.654256062316895,32.3656,20.40625,11.95935,27.8344,34.96875,7.134350000000001,60.2,55.0,5.200000000000003,ID1525817840,train/ID1525817840.jpg,2015/8/18,Vic,Phalaris_Clover,0.72,3.8,22,-6.277049999999999,-1.654256062316895,11.95935,-7.134350000000001,5.200000000000003
41.57167,5.0589,0.7959662,4.262933792018891,37.5911,33.71875,3.872349999999997,0.0,2.1166134,2.1166133880615234,42.65,34.03125,8.618749999999999,42.65,35.875,6.774999999999999,ID2010625680,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,21,4.262933792018891,3.872349999999997,-2.1166133880615234,8.618749999999999,6.774999999999999
41.36043,41.4877,30.3125,11.175199999999997,0.0,0.5605943,0.5605943202972412,19.6123,29.171875,9.559575,41.4877,31.5625,9.925199999999997,61.1,61.09375,0.0062500000000014,ID61833032,train/ID61833032.jpg,2015/6/30,Vic,Phalaris_Clover,0.8,4.8,4,11.175199999999997,-0.5605943202972412,-9.559575,9.925199999999997,0.0062500000000014
40.925262,1.2834,2.9428287,1.6594286552429198,11.0375,2.7095134,8.327986574172973,5.6471,4.0757194,1.5713806434631348,12.321,6.162266,6.158734222412109,17.9681,10.7734585,7.194641519165039,ID1498398599,train/ID1498398599.jpg,2015/9/4,Tas,Clover,0.36,2.1667,26,-1.6594286552429198,8.327986574172973,1.5713806434631348,6.158734222412109,7.194641519165039
40.65874,1.6364,5.7687535,4.132353528594971,4.0911,8.46896,4.377859808349609,25.3648,12.843753,12.52104713897705,5.7275,14.984375,9.256875,31.0923,28.1875,2.9048000000000016,ID587125778,train/ID587125778.jpg,2015/6/29,Tas,WhiteClover,0.54,2.0,5,-4.132353528594971,-4.377859808349609,12.52104713897705,-9.256875,2.9048000000000016
39.68448,2.4,0.50419724,1.8958027601242065,7.32,16.65625,9.33625,0.0,1.5732256,1.5732256174087524,9.72,15.3828125,5.662812499999999,9.72,16.640625,6.920624999999999,ID212206250,train/ID212206250.jpg,2015/7/8,WA,Clover,0.3,1.0,21,1.8958027601242065,-9.33625,-1.5732256174087524,-5.662812499999999,-6.920624999999999
39.034813,10.7156,14.085938,3.370338453674316,6.2816,7.203869,0.9222688659667968,4.2493,7.64501,3.395709994506836,16.9972,21.328125,4.330925000000001,21.2465,29.359375,8.112874999999999,ID1547945326,train/ID1547945326.jpg,2015/9/3,Tas,Ryegrass_Clover,0.74,2.1667,8,-3.370338453674316,-0.9222688659667968,-3.395709994506836,-4.330925000000001,-8.112874999999999
38.614487,18.9629,18.953125,0.0097750000000012,0.7525,1.2574537,0.5049536800384522,14.5984,6.5795145,8.018885496520996,19.7154,19.375,0.3403999999999989,34.3138,26.296875,8.016925,ID802547515,train/ID802547515.jpg,2015/5/19,Tas,Ryegrass_Clover,0.74,4.0,7,0.0097750000000012,-0.5049536800384522,8.018885496520996,0.3403999999999989,8.016925
38.089756,4.1458,11.33595,7.190149897766113,0.0,3.102613,3.102612972259521,29.1542,19.0625,10.0917,4.1458,14.554688,10.408888453674315,33.3,32.84375,0.4562499999999971,ID1874904894,train/ID1874904894.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.3,3.0,1,-7.190149897766113,-3.102612972259521,10.0917,-10.408888453674315,0.4562499999999971
37.85724,33.7778,25.375,8.4028,2.1111,2.4086902,0.2975902141571045,2.1111,3.8725865,1.761486488723755,35.8889,28.171875,7.717025,38.0,31.90625,6.09375,ID600602588,train/ID600602588.jpg,2015/8/14,Vic,Phalaris_Clover,0.73,4.0,25,8.4028,-0.2975902141571045,-1.761486488723755,7.717025,6.09375
37.076057,40.0708,43.46875,3.3979500000000016,18.1624,13.539063,4.623336546325685,6.3568,14.640626,8.283825953674317,58.2332,56.84375,1.3894499999999963,64.59,71.875,7.284999999999997,ID740402124,train/ID740402124.jpg,2015/9/30,Vic,Phalaris_Clover,0.76,8.0,9,-3.3979500000000016,4.623336546325685,-8.283825953674317,1.3894499999999963,-7.284999999999997
36.786537,0.6811,1.2623504,0.5812504400253296,5.9027,11.640634,5.737933583068847,8.0594,8.75797,0.6985698562622069,6.5838,12.562504,5.9787038146972655,14.6432,21.890625,7.247425,ID1217108125,train/ID1217108125.jpg,2015/6/29,Tas,WhiteClover,0.62,2.0,5,-0.5812504400253296,-5.737933583068847,-0.6985698562622069,-5.9787038146972655,-7.247425
36.779648,39.1446,30.203125,8.941474999999997,0.0,0.6390892,0.6390892267227173,24.4653,26.515625,2.050325000000001,39.1446,31.15625,7.988349999999997,63.6099,58.03125,5.578650000000003,ID54128926,train/ID54128926.jpg,2015/11/10,Tas,Ryegrass_Clover,0.77,6.8333,24,8.941474999999997,-0.6390892267227173,-2.050325000000001,7.988349999999997,5.578650000000003
36.723145,49.2657,42.34375,6.9219500000000025,0.0,0.14463519,0.1446351855993271,30.9343,38.09375,7.15945,49.2657,39.21875,10.046950000000002,80.2,76.5625,3.637500000000003,ID1244346858,train/ID1244346858.jpg,2015/10/6,NSW,Fescue,0.45,12.3333,12,6.9219500000000025,-0.1446351855993271,-7.15945,10.046950000000002,3.637500000000003
36.622646,21.6889,22.953125,1.2642249999999997,1.3556,0.9387532,0.4168468123435973,1.3556,7.980811,6.62521111907959,23.0444,23.21875,0.1743500000000004,24.4,32.40625,8.006250000000001,ID1374789439,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,13,-1.2642249999999997,0.4168468123435973,-6.62521111907959,-0.1743500000000004,-8.006250000000001
36.33469,28.0419,34.5,6.458100000000002,0.0,2.302622,2.302622079849243,38.8581,30.546875,8.311225,28.0419,38.25,10.208100000000002,66.9,69.6875,2.7874999999999943,ID2006686196,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,18,-6.458100000000002,-2.302622079849243,8.311225,-10.208100000000002,-2.7874999999999943
35.328053,16.2751,18.046875,1.7717750000000017,0.0,2.6858332,2.685833215713501,31.9984,33.03125,1.0328499999999998,16.275,21.859375,5.584375000000001,48.2735,55.75,7.4765000000000015,ID1011485656,train/ID1011485656.jpg,2015/9/4,Tas,Ryegrass_Clover,0.62,4.6667,26,-1.7717750000000017,-2.685833215713501,-1.0328499999999998,-5.584375000000001,-7.4765000000000015
35.00084,23.3231,27.1875,3.8644,1.4577,4.54196,3.084259762573242,13.1192,10.546902,2.57229829711914,24.7808,32.375,7.594200000000001,37.9,44.28125,6.381250000000001,ID661817669,train/ID661817669.jpg,2015/7/1,Vic,Phalaris_Clover,0.7,3.0,13,-3.8644,-3.084259762573242,2.57229829711914,-7.594200000000001,-6.381250000000001
34.97944,0.769,1.5285974,0.759597354888916,10.9589,16.28125,5.32235,7.8827,8.500203,0.6175031326293947,11.728,17.359375,5.631375,19.6107,26.78125,7.170549999999999,ID697059386,train/ID697059386.jpg,2015/6/29,Tas,WhiteClover,0.67,2.0,5,-0.759597354888916,-5.32235,-0.6175031326293947,-5.631375,-7.170549999999999
34.895653,17.4087,16.546875,0.8618249999999996,11.3043,5.8076963,5.496603657531738,4.2957,14.7109375,10.4152375,28.713,23.0625,5.650500000000001,33.0087,38.40625,5.3975500000000025,ID908524512,train/ID908524512.jpg,2015/11/10,Tas,Ryegrass_Clover,0.78,3.1667,24,0.8618249999999996,5.496603657531738,-10.4152375,5.650500000000001,-5.3975500000000025
34.838383,22.8,29.375,6.574999999999999,0.0,0.12439111,0.124391108751297,0.0,3.3633573,3.3633573055267334,22.8,26.453125,3.6531249999999993,22.8,30.109375,7.309374999999999,ID193102215,train/ID193102215.jpg,2015/4/1,NSW,Lucerne,0.66,32.0,14,-6.574999999999999,-0.124391108751297,-3.3633573055267334,-3.6531249999999993,-7.309374999999999
34.69991,81.0,69.625,11.375,0.0,0.085353896,0.0853538960218429,0.0,7.5591154,7.559115409851074,81.0,72.0625,8.9375,81.0,80.625,0.375,ID397994621,train/ID397994621.jpg,2015/5/7,NSW,Fescue,0.86,9.0,23,11.375,-0.0853538960218429,-7.559115409851074,8.9375,0.375
34.320747,31.3284,23.3125,8.015899999999998,0.0,0.20627546,0.206275463104248,4.3212,12.320317,7.999117268371582,31.3285,21.46875,9.859749999999998,35.6496,33.625,2.0245999999999995,ID638711343,train/ID638711343.jpg,2015/5/18,Tas,Ryegrass,0.76,7.0,17,8.015899999999998,-0.206275463104248,-7.999117268371582,9.859749999999998,2.0245999999999995
33.778625,0.0,0.7351308,0.735130786895752,6.05,10.921893,4.871893119812012,0.0,1.6246499,1.6246498823165894,6.05,10.992205,4.942204666137696,6.05,13.289064,7.239064407348633,ID1025234388,train/ID1025234388.jpg,2015/9/1,WA,SubcloverDalkeith,0.38,1.0,20,-0.735130786895752,-4.871893119812012,-1.6246498823165894,-4.942204666137696,-7.239064407348633
33.25563,34.6182,23.921875,10.696325000000002,14.8364,19.671875,4.835475000000001,4.9455,5.834959,0.8894590301513672,49.4545,43.3125,6.142000000000003,54.4,49.53125,4.868749999999999,ID2125100696,train/ID2125100696.jpg,2015/8/14,Vic,Phalaris_Clover,0.8,5.0,25,10.696325000000002,-4.835475000000001,-0.8894590301513672,6.142000000000003,4.868749999999999
33.022903,19.0515,25.625,6.573499999999999,0.0,1.862174,1.8621740341186523,40.6841,32.46875,8.21535,19.0516,28.734375,9.682775,59.7356,62.125,2.389400000000002,ID1645161155,train/ID1645161155.jpg,2015/9/4,Tas,Ryegrass_Clover,0.7,4.5,26,-6.573499999999999,-1.8621740341186523,8.21535,-9.682775,-2.389400000000002
31.569702,0.0,2.2517917,2.251791715621948,19.57,21.21875,1.6487499999999995,0.0,0.86423624,0.8642362356185913,19.57,25.3125,5.7425,19.57,26.515625,6.945625,ID7850481,train/ID7850481.jpg,2015/9/1,WA,SubcloverLosa,0.69,1.0,20,-2.251791715621948,-1.6487499999999995,-0.8642362356185913,-5.7425,-6.945625
30.517065,9.39,12.851565,3.4615653610229487,3.189,5.344629,2.1556288108825683,26.221,16.296875,9.924125,12.579,17.953125,5.374124999999999,38.8,33.65625,5.143749999999997,ID1237349078,train/ID1237349078.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,1,-3.4615653610229487,-2.1556288108825683,9.924125,-5.374124999999999,5.143749999999997
30.284273,0.0,3.6455934,3.6455934047698975,55.32,41.75,13.57,0.0,1.8268216,1.826821565628052,55.32,49.3125,6.0075,55.32,52.875,2.4450000000000003,ID1051144034,train/ID1051144034.jpg,2015/9/1,WA,SubcloverLosa,0.8,1.0,20,-3.6455934047698975,13.57,-1.826821565628052,6.0075,2.4450000000000003
29.840935,1.3768,1.9948542,0.618054211807251,20.6523,28.5,7.8477,21.1112,15.265625,5.845575,22.0291,29.984375,7.955275,43.1403,47.03125,3.8909499999999966,ID1113329413,train/ID1113329413.jpg,2015/6/29,Tas,WhiteClover,0.72,3.0,5,-0.618054211807251,-7.8477,5.845575,-7.955275,-3.8909499999999966
29.27473,19.6,20.328125,0.7281249999999986,11.2,5.585789,5.6142107963562005,2.8,1.4484557,1.3515443086624144,30.8,26.15625,4.643750000000001,33.6,27.03125,6.568750000000001,ID112966473,train/ID112966473.jpg,2015/8/14,Vic,Ryegrass_Clover,0.74,3.0,25,-0.7281249999999986,5.6142107963562005,1.3515443086624144,4.643750000000001,6.568750000000001
28.627922,0.0,8.937632,8.937631607055664,36.76,24.765625,11.994374999999998,0.0,3.061615,3.061614990234375,36.76,35.84375,0.916249999999998,36.76,39.96875,3.208750000000002,ID475010202,train/ID475010202.jpg,2015/9/1,WA,SubcloverLosa,0.71,1.0,20,-8.937631607055664,11.994374999999998,-3.061614990234375,0.916249999999998,-3.208750000000002
28.435307,6.6,8.015955,1.415954971313477,0.5,0.919842,0.419842004776001,0.4,5.5702233,5.170223331451416,7.1,8.484582,1.3845819473266603,7.5,14.593751,7.093750953674316,ID146920896,train/ID146920896.jpg,2015/5/19,Tas,Ryegrass_Clover,0.36,2.0,7,-1.415954971313477,-0.419842004776001,-5.170223331451416,-1.3845819473266603,-7.093750953674316
27.774767,13.8438,19.046875,5.203075,10.0895,5.469068,4.620431949615478,11.9667,18.390625,6.4239250000000006,23.9333,24.15625,0.2229500000000008,35.9,42.03125,6.131250000000001,ID1395011773,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,1,-5.203075,4.620431949615478,-6.4239250000000006,-0.2229500000000008,-6.131250000000001
27.446907,8.4829,11.726571,3.243671083068847,2.1841,4.4222364,2.238136442565918,8.2099,8.500203,0.2903031326293952,10.667,16.265625,5.598625,18.877,25.140625,6.263625000000001,ID755710743,train/ID755710743.jpg,2015/9/11,Tas,Ryegrass,0.67,2.0,27,-3.243671083068847,-2.238136442565918,-0.2903031326293952,-5.598625,-6.263625000000001
26.99258,64.3724,56.9375,7.434899999999999,35.1643,34.75,0.4142999999999972,7.9034,13.492188,5.588788453674316,99.5366,91.0625,8.474100000000007,107.44,104.625,2.8149999999999977,ID152157478,train/ID152157478.jpg,2015/9/29,Vic,Ryegrass_Clover,0.84,17.0,15,7.434899999999999,0.4142999999999972,-5.588788453674316,8.474100000000007,2.8149999999999977
