ID,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,GroupID,pred_Dry_Green_g,err_Dry_Green_g,abs_err_Dry_Green_g,pred_Dry_Clover_g,err_Dry_Clover_g,abs_err_Dry_Clover_g,pred_Dry_Dead_g,err_Dry_Dead_g,abs_err_Dry_Dead_g,pred_GDM_g,err_GDM_g,abs_err_GDM_g,pred_Dry_Total_g,err_Dry_Total_g,abs_err_Dry_Total_g,weighted_se
ID1414371018,train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,14.7281,6.1901,12.3801,33.2982,27.1082,24,16.03125,-3.6511499999999995,3.6511499999999995,6.0180626,8.710037408447265,8.710037408447265,18.703125,-12.513024999999999,12.513024999999999,23.109375,3.998825,3.998825,42.1875,-8.889299999999999,8.889299999999999,67.2851
ID210865340,train/ID210865340.jpg,2015/7/1,Tas,Ryegrass,0.67,4.0,0.0,9.0731,12.9966,22.0697,12.9966,13,16.71875,-3.722149999999999,3.722149999999999,1.0841581,-1.0841580629348755,1.0841580629348755,14.546876,-5.473775953674316,5.473775953674316,17.9375,-4.940899999999999,4.940899999999999,32.8125,-10.742799999999999,10.742799999999999,67.08557
ID684062938,train/ID684062938.jpg,2015/10/6,NSW,Fescue,0.6,14.3333,0.0,33.5863,73.0137,106.6,73.0137,12,76.6875,-3.6738,3.6738,0.19148707,-0.19148707389831543,0.19148707389831543,41.65625,-8.069949999999999,8.069949999999999,76.25,-3.2363,3.2363,117.25,-10.650000000000006,10.650000000000006,66.671745
ID560946727,train/ID560946727.jpg,2015/9/11,Tas,Ryegrass,0.74,3.6667,0.0,13.0842,21.0896,34.1738,21.0896,27,17.640625,3.448975000000001,3.448975000000001,2.4514384,-2.4514384269714355,2.4514384269714355,23.75,-10.6658,10.6658,20.453125,0.6364750000000008,0.6364750000000008,44.4375,-10.2637,10.2637,65.919205
ID900012207,train/ID900012207.jpg,2015/2/24,NSW,Ryegrass,0.58,11.0,0.0,28.0478,36.7522,64.8,36.7522,11,34.21875,2.533450000000002,2.533450000000002,0.10342043,-0.1034204289317131,0.1034204289317131,22.203125,5.844674999999999,5.844674999999999,32.1875,4.564700000000002,4.564700000000002,54.09375,10.706249999999997,10.706249999999997,65.538155
ID1444674500,train/ID1444674500.jpg,2015/7/8,WA,Clover,0.43,1.0,11.64,0.0,3.5,15.14,15.14,21,13.890626,-10.390625953674316,10.390625953674316,4.746997,6.893003120422364,6.893003120422364,4.569016,-4.569015979766846,4.569015979766846,18.890625,-3.7506249999999994,3.7506249999999994,24.390625,-9.250625,9.250625,63.235916
ID1962197151,train/ID1962197151.jpg,2015/4/1,NSW,Lucerne,0.72,35.0,0.0,0.0,22.0,22.0,22.0,14,32.25,-10.25,10.25,0.11075657,-0.11075656861066818,0.11075656861066818,1.9110563,-1.9110562801361084,1.9110562801361084,29.359375,-7.359375,7.359375,31.109375,-9.109375,9.109375,63.195126
ID686797154,train/ID686797154.jpg,2015/9/3,Tas,Ryegrass_Clover,0.8,2.5,3.5026,5.2539,23.6424,32.3988,27.145,8,24.484375,-0.8419750000000015,0.8419750000000015,3.2335737,0.2690263248443605,0.2690263248443605,14.000001,-8.746100953674317,8.746100953674317,28.4375,-1.2925000000000004,1.2925000000000004,42.84375,-10.444949999999999,10.444949999999999,62.61016
ID1574125908,train/ID1574125908.jpg,2015/2/24,NSW,Ryegrass,0.42,7.0,0.0,3.5379,43.1621,46.7,43.1621,11,32.25,10.912100000000002,10.912100000000002,0.14675356,-0.14675356447696686,0.14675356447696686,11.632821,-8.094921083068847,8.094921083068847,30.390625,12.771475000000002,12.771475000000002,41.96875,4.731250000000003,4.731250000000003,62.276817
ID668330410,train/ID668330410.jpg,2015/9/11,Tas,Ryegrass,0.82,5.3333,0.0,19.0828,28.9181,48.0009,28.9181,27,34.125,-5.206900000000001,5.206900000000001,1.2965364,-1.2965364456176758,1.2965364456176758,20.6875,-1.6047000000000011,1.6047000000000011,36.84375,-7.925650000000001,7.925650000000001,57.625,-9.624099999999999,9.624099999999999,62.01162
ID684383343,train/ID684383343.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,11.7404,16.7719,19.2877,47.8,31.0281,18,6.985301,12.30239898223877,12.30239898223877,11.125014,0.6153856948852532,0.6153856948852532,27.65625,-10.884350000000001,10.884350000000001,18.0625,12.965599999999998,12.965599999999998,46.21875,1.5812499999999972,1.5812499999999972,61.89121
ID753699705,train/ID753699705.jpg,2015/2/24,NSW,Ryegrass,0.74,13.0,0.0,8.1541,72.6459,80.8,72.6459,11,61.53125,11.114649999999997,11.114649999999997,0.08860764,-0.08860763907432556,0.08860763907432556,20.5625,-12.4084,12.4084,59.84375,12.802149999999997,12.802149999999997,80.25,0.5499999999999972,0.5499999999999972,60.681404
ID969218269,train/ID969218269.jpg,2015/8/18,Vic,Phalaris_Clover,0.75,4.0,1.4235,13.5235,33.4529,48.4,34.8765,22,25.96875,7.48415,7.48415,0.15735656,1.2661434397697449,1.2661434397697449,16.609375,-3.0858749999999997,3.0858749999999997,24.09375,10.78275,10.78275,40.59375,7.806249999999999,7.806249999999999,60.436142
ID1693880739,train/ID1693880739.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.85,4.0,0.0,4.7385,30.4615,35.2,30.4615,16,27.703125,2.758375000000001,2.758375000000001,7.090677,-7.090676784515381,7.090676784515381,9.742247,-5.003746627807617,5.003746627807617,35.15625,-4.694749999999999,4.694749999999999,44.9375,-9.737499999999997,9.737499999999997,60.109962
ID629980789,train/ID629980789.jpg,2015/7/1,Vic,Phalaris_Clover,0.77,6.0,1.6069,8.0345,36.9586,46.6,38.5655,13,28.015625,8.942974999999997,8.942974999999997,1.9019103,-0.29501030502319336,0.29501030502319336,6.786286,1.2482141227722163,1.2482141227722163,29.953125,8.612375,8.612375,38.125,8.475000000000001,8.475000000000001,58.90958
ID2056982009,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,4.0868,1.5598,30.8534,36.5,34.9402,15,35.78125,-4.927849999999999,4.927849999999999,5.399062,-1.3122621566772459,1.3122621566772459,5.1697645,-3.609964518737793,3.609964518737793,41.3125,-6.372300000000003,6.372300000000003,46.09375,-9.59375,9.59375,58.045017
ID975115267,train/ID975115267.jpg,2015/7/8,WA,Clover,0.73,3.0,40.03,0.0,0.8,40.83,40.83,21,1.4357792,-0.6357792139053344,0.6357792139053344,29.34375,10.686250000000001,10.686250000000001,3.0448668,-3.0448668003082275,3.0448668003082275,30.4375,10.392499999999998,10.392499999999998,33.90625,6.923749999999998,6.923749999999998,57.957123
ID534966093,train/ID534966093.jpg,2015/8/14,Vic,Ryegrass_Clover,0.75,4.0,7.6364,7.6364,26.7273,42.0,34.3636,25,24.703125,2.0241749999999996,2.0241749999999996,4.033496,3.6029040969848634,3.6029040969848634,3.3482773,4.2881226696014405,4.2881226696014405,29.078125,5.285474999999998,5.285474999999998,32.21875,9.78125,9.78125,56.9703
ID1634731537,train/ID1634731537.jpg,2015/11/9,Tas,Clover,0.64,3.3333,19.9619,6.8619,0.0,26.8238,19.9619,0,17.296875,-17.296875,17.296875,5.6363845,14.3255155128479,14.3255155128479,4.3720803,2.489819673919678,2.489819673919678,24.015625,-4.053725,4.053725,29.09375,-2.2699500000000015,2.2699500000000015,56.923023
ID576621307,train/ID576621307.jpg,2015/1/15,NSW,Lucerne,0.73,63.0,0.0,2.4,60.2,62.6,60.2,2,56.9375,3.262500000000003,3.262500000000003,8.195588,-8.195588111877441,8.195588111877441,3.3727863,-0.9727862834930421,0.9727862834930421,67.0,-6.799999999999997,6.799999999999997,71.4375,-8.837499999999999,8.837499999999999,56.174503
ID2096636211,train/ID2096636211.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.8,2.6,32.2,11.4,46.2,14.0,1,14.359376,-2.959375953674316,2.959375953674316,8.258072,-5.658071899414063,5.658071899414063,18.484375,13.715625000000003,13.715625000000003,21.984375,-7.984375,7.984375,39.8125,6.387500000000003,6.387500000000003,56.03914
ID2086966681,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,3.804,30.7245,1.7557,36.2842,5.5597,5,5.095984,-3.3402839820861816,3.3402839820861816,7.301456,-3.4974559745788576,3.4974559745788576,16.609375,14.115124999999999,14.115124999999999,13.320314,-7.7606144073486325,7.7606144073486325,29.828125,6.4560749999999985,6.4560749999999985,55.14852
ID633775166,train/ID633775166.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.36,4.3,2.812,23.277,7.8111,33.9,10.623,1,9.281343,-1.470243460083008,1.470243460083008,0.9677067,1.8442933197021483,1.8442933197021483,14.421876,8.855124046325685,8.855124046325685,10.367219,0.2557810287475579,0.2557810287475579,24.234375,9.665624999999999,9.665624999999999,55.12288
ID315357834,train/ID315357834.jpg,2015/7/1,Tas,Ryegrass,0.83,6.0,0.0,5.7792,27.2448,33.024,27.2448,13,27.5625,-0.31769999999999854,0.31769999999999854,0.41062912,-0.41062912344932556,0.41062912344932556,14.9296875,-9.1504875,9.1504875,26.828125,0.41667500000000146,0.41667500000000146,42.625,-9.600999999999999,9.600999999999999,54.52444
ID307060225,train/ID307060225.jpg,2015/6/26,Tas,Ryegrass_Clover,0.53,2.0,0.3031,15.6092,14.2453,30.1575,14.5484,16,10.078167,4.167133038330078,4.167133038330078,1.2244787,-0.9213787216186524,0.9213787216186524,9.804743,5.804457186889648,5.804457186889648,10.554713,3.993686750793458,3.993686750793458,20.703125,9.454374999999999,9.454374999999999,53.073067
ID1953171547,train/ID1953171547.jpg,2015/9/4,Tas,Ryegrass_Clover,0.44,5.5,0.692,58.7479,15.989,75.4289,16.681,26,22.25,-6.260999999999999,6.260999999999999,2.1286485,-1.4366485195159913,1.4366485195159913,43.875,14.872900000000001,14.872900000000001,25.953125,-9.272124999999999,9.272124999999999,71.125,4.303899999999999,4.303899999999999,52.70296
ID661372352,train/ID661372352.jpg,2015/7/8,WA,Clover,0.26,1.0,0.0,0.0,10.4,10.4,10.4,21,10.804708,-0.4047075271606442,0.4047075271606442,3.0690632,-3.069063186645508,3.069063186645508,4.882606,-4.882606029510498,4.882606029510498,14.320313,-3.920313453674316,3.920313453674316,20.015625,-9.615625,9.615625,52.646175
ID1839139621,train/ID1839139621.jpg,2015/5/18,Tas,Ryegrass,0.8,8.0,0.0,10.3894,31.5263,41.9157,31.5264,17,41.5625,-10.036200000000001,10.036200000000001,0.08583456,-0.0858345627784729,0.0858345627784729,10.7890835,-0.39968348083496075,0.39968348083496075,38.90625,-7.379850000000001,7.379850000000001,49.84375,-7.928049999999999,7.928049999999999,52.408676
ID431471530,train/ID431471530.jpg,2015/4/1,NSW,Lucerne,0.78,32.0,0.0,1.2764,45.5236,46.8,45.5236,14,39.78125,5.742350000000002,5.742350000000002,0.06375239,-0.06375239044427872,0.06375239044427872,3.1044784,-1.8280783592224121,1.8280783592224121,35.875,9.648600000000002,9.648600000000002,39.0625,7.737499999999997,7.737499999999997,52.1856
ID50027657,train/ID50027657.jpg,2015/8/14,Vic,Phalaris_Clover,0.76,4.0,7.2429,3.6214,39.8357,50.7,47.0786,25,30.53125,9.304450000000003,9.304450000000003,7.500553,-0.25765313110351595,0.25765313110351595,5.3174176,-1.6960176216125489,1.6960176216125489,38.25,8.828600000000002,8.828600000000002,43.34375,7.356250000000003,7.356250000000003,51.597622
ID1889150649,train/ID1889150649.jpg,2015/9/1,WA,SubcloverLosa,0.32,1.0,2.48,0.0,0.0,2.48,2.48,20,0.60008645,-0.6000864505767822,0.6000864505767822,8.000336,-5.520335693359375,5.520335693359375,4.4415355,-4.441535472869873,4.441535472869873,6.5210047,-4.041004676818847,4.041004676818847,11.585947,-9.105947036743164,9.105947036743164,49.781227
ID1559189397,train/ID1559189397.jpg,2015/5/7,NSW,Lucerne,0.56,23.0,0.0,1.0805,22.4195,23.5,22.4195,23,20.296875,2.1226249999999993,2.1226249999999993,7.0009117,-7.000911712646484,7.000911712646484,1.8063767,-0.7258766956329346,0.7258766956329346,29.03125,-6.611750000000001,6.611750000000001,31.8125,-8.3125,8.3125,48.696396
ID520514019,train/ID520514019.jpg,2015/7/2,Vic,Ryegrass_Clover,0.73,3.0,1.687,3.3739,14.3391,19.4,16.0261,3,18.65625,-4.31715,4.31715,2.9280334,-1.2410333518981933,1.2410333518981933,5.749284,-2.375383790588379,2.375383790588379,22.046875,-6.020775,6.020775,28.171875,-8.771875000000001,8.771875000000001,48.304886
ID657448172,train/ID657448172.jpg,2015/6/29,Tas,WhiteClover,0.39,1.0,1.6,2.9,0.2,4.7,1.8,5,2.225618,-2.0256178855895994,2.0256178855895994,4.2795706,-2.6795705795288085,2.6795705795288085,6.8994465,-3.999446487426758,3.999446487426758,6.7433667,-4.9433667182922365,4.9433667182922365,13.710938,-9.010938453674317,9.010938453674317,48.21376
ID1590632667,train/ID1590632667.jpg,2015/11/9,Tas,Ryegrass_Clover,0.7,3.8333,3.1807,24.2887,31.2284,58.6978,34.4091,0,17.875,13.3534,13.3534,6.599019,-3.4183190505981447,3.4183190505981447,28.640625,-4.351925000000001,4.351925000000001,25.0,9.409100000000002,9.409100000000002,54.40625,4.291550000000001,4.291550000000001,47.808674
ID1208644039,train/ID1208644039.jpg,2015/7/1,Vic,Phalaris_Clover,0.79,5.0,1.55,7.75,31.0,40.3,32.55,13,32.78125,-1.78125,1.78125,2.353741,-0.8037409305572509,0.8037409305572509,12.367191,-4.617191314697266,4.617191314697266,35.78125,-3.231250000000003,3.231250000000003,49.53125,-9.231250000000003,9.231250000000003,47.209923
ID1131079710,train/ID1131079710.jpg,2015/11/9,Tas,Clover,0.57,1.5,15.4794,11.119,1.5261,28.1246,17.0055,0,10.414093,-8.887993017578125,8.887993017578125,6.965788,8.513612112426758,8.513612112426758,2.6894736,8.429526371002197,8.429526371002197,18.1875,-1.1819999999999986,1.1819999999999986,21.3125,6.812100000000001,6.812100000000001,45.735268
ID1989506559,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,15.202,8.1077,28.377,51.6867,43.579,24,24.875,3.501999999999999,3.501999999999999,9.39852,5.803479530334473,5.803479530334473,8.578313,-0.47061287384033257,0.47061287384033257,34.59375,8.98525,8.98525,44.6875,6.999200000000002,6.999200000000002,45.25792
ID972274220,train/ID972274220.jpg,2015/11/10,Tas,Ryegrass_Clover,0.56,2.8333,7.4266,5.7388,7.8767,21.0421,15.3034,24,11.898444,-4.021744175720215,4.021744175720215,2.1700592,5.256540795898437,5.256540795898437,14.476563,-8.737763453674315,8.737763453674315,14.507813,0.7955865463256835,0.7955865463256835,29.0625,-8.020399999999999,8.020399999999999,44.305412
ID490139972,train/ID490139972.jpg,2015/5/18,Tas,Ryegrass,0.79,9.0,0.0,9.9537,35.9864,45.9401,35.9864,17,38.5,-2.5135999999999967,2.5135999999999967,0.07815226,-0.07815226167440414,0.07815226167440414,18.703125,-8.749425,8.749425,35.8125,0.17390000000000327,0.17390000000000327,54.34375,-8.403649999999999,8.403649999999999,43.604374
ID1028611175,train/ID1028611175.jpg,2015/5/18,Tas,Ryegrass,0.66,5.0,0.0,30.9703,24.2376,55.2079,24.2376,17,23.546875,0.6907250000000005,0.6907250000000005,0.54884857,-0.548848569393158,0.548848569393158,39.5,-8.529699999999998,8.529699999999998,24.703125,-0.4655249999999995,0.4655249999999995,63.625,-8.417099999999998,8.417099999999998,42.820534
ID1525817840,train/ID1525817840.jpg,2015/8/18,Vic,Phalaris_Clover,0.72,3.8,7.7677,32.3656,20.0667,60.2,27.8344,22,26.34375,-6.277049999999999,6.277049999999999,9.421956,-1.654256062316895,1.654256062316895,20.40625,11.95935,11.95935,34.96875,-7.134350000000001,7.134350000000001,55.0,5.200000000000003,5.200000000000003,42.216194
ID2010625680,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,37.5911,0.0,5.0589,42.65,42.65,21,0.7959662,4.262933792018891,4.262933792018891,33.71875,3.8723499999999973,3.8723499999999973,2.1166134,-2.1166133880615234,2.1166133880615234,34.03125,8.618749999999999,8.618749999999999,35.875,6.774999999999999,6.774999999999999,41.57167
ID61833032,train/ID61833032.jpg,2015/6/30,Vic,Phalaris_Clover,0.8,4.8,0.0,19.6123,41.4877,61.1,41.4877,4,30.3125,11.175199999999997,11.175199999999997,0.5605943,-0.5605943202972412,0.5605943202972412,29.171875,-9.559574999999999,9.559574999999999,31.5625,9.925199999999997,9.925199999999997,61.09375,0.006250000000001421,0.006250000000001421,41.36043
ID1498398599,train/ID1498398599.jpg,2015/9/4,Tas,Clover,0.36,2.1667,11.0375,5.6471,1.2834,17.9681,12.321,26,2.9428287,-1.6594286552429198,1.6594286552429198,2.7095134,8.327986574172973,8.327986574172973,4.0757194,1.5713806434631348,1.5713806434631348,6.162266,6.158734222412109,6.158734222412109,10.7734585,7.194641519165039,7.194641519165039,40.925262
ID587125778,train/ID587125778.jpg,2015/6/29,Tas,WhiteClover,0.54,2.0,4.0911,25.3648,1.6364,31.0923,5.7275,5,5.7687535,-4.132353528594971,4.132353528594971,8.46896,-4.377859808349609,4.377859808349609,12.843753,12.52104713897705,12.52104713897705,14.984375,-9.256875,9.256875,28.1875,2.9048000000000016,2.9048000000000016,40.65874
ID212206250,train/ID212206250.jpg,2015/7/8,WA,Clover,0.3,1.0,7.32,0.0,2.4,9.72,9.72,21,0.50419724,1.8958027601242065,1.8958027601242065,16.65625,-9.33625,9.33625,1.5732256,-1.5732256174087524,1.5732256174087524,15.3828125,-5.662812499999999,5.662812499999999,16.640625,-6.920624999999999,6.920624999999999,39.68448
ID1547945326,train/ID1547945326.jpg,2015/9/3,Tas,Ryegrass_Clover,0.74,2.1667,6.2816,4.2493,10.7156,21.2465,16.9972,8,14.085938,-3.370338453674316,3.370338453674316,7.203869,-0.9222688659667968,0.9222688659667968,7.64501,-3.395709994506836,3.395709994506836,21.328125,-4.330925000000001,4.330925000000001,29.359375,-8.112874999999999,8.112874999999999,39.034813
ID802547515,train/ID802547515.jpg,2015/5/19,Tas,Ryegrass_Clover,0.74,4.0,0.7525,14.5984,18.9629,34.3138,19.7154,7,18.953125,0.0097750000000012,0.0097750000000012,1.2574537,-0.5049536800384522,0.5049536800384522,6.5795145,8.018885496520996,8.018885496520996,19.375,0.3403999999999989,0.3403999999999989,26.296875,8.016925,8.016925,38.614487
ID1874904894,train/ID1874904894.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.3,3.0,0.0,29.1542,4.1458,33.3,4.1458,1,11.33595,-7.190149897766113,7.190149897766113,3.102613,-3.1026129722595215,3.1026129722595215,19.0625,10.0917,10.0917,14.554688,-10.408888453674315,10.408888453674315,32.84375,0.45624999999999716,0.45624999999999716,38.089756
ID600602588,train/ID600602588.jpg,2015/8/14,Vic,Phalaris_Clover,0.73,4.0,2.1111,2.1111,33.7778,38.0,35.8889,25,25.375,8.4028,8.4028,2.4086902,-0.2975902141571045,0.2975902141571045,3.8725865,-1.761486488723755,1.761486488723755,28.171875,7.717025,7.717025,31.90625,6.09375,6.09375,37.85724
ID740402124,train/ID740402124.jpg,2015/9/30,Vic,Phalaris_Clover,0.76,8.0,18.1624,6.3568,40.0708,64.59,58.2332,9,43.46875,-3.3979500000000016,3.3979500000000016,13.539063,4.623336546325685,4.623336546325685,14.640626,-8.283825953674317,8.283825953674317,56.84375,1.3894499999999965,1.3894499999999965,71.875,-7.284999999999997,7.284999999999997,37.076057
ID1217108125,train/ID1217108125.jpg,2015/6/29,Tas,WhiteClover,0.62,2.0,5.9027,8.0594,0.6811,14.6432,6.5838,5,1.2623504,-0.5812504400253296,0.5812504400253296,11.640634,-5.737933583068847,5.737933583068847,8.75797,-0.6985698562622069,0.6985698562622069,12.562504,-5.9787038146972655,5.9787038146972655,21.890625,-7.247425,7.247425,36.786537
ID54128926,train/ID54128926.jpg,2015/11/10,Tas,Ryegrass_Clover,0.77,6.8333,0.0,24.4653,39.1446,63.6099,39.1446,24,30.203125,8.941474999999997,8.941474999999997,0.6390892,-0.6390892267227173,0.6390892267227173,26.515625,-2.050325000000001,2.050325000000001,31.15625,7.988349999999997,7.988349999999997,58.03125,5.578650000000003,5.578650000000003,36.779648
ID1244346858,train/ID1244346858.jpg,2015/10/6,NSW,Fescue,0.45,12.3333,0.0,30.9343,49.2657,80.2,49.2657,12,42.34375,6.9219500000000025,6.9219500000000025,0.14463519,-0.1446351855993271,0.1446351855993271,38.09375,-7.15945,7.15945,39.21875,10.046950000000002,10.046950000000002,76.5625,3.637500000000003,3.637500000000003,36.723145
ID1374789439,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,1.3556,1.3556,21.6889,24.4,23.0444,13,22.953125,-1.2642249999999997,1.2642249999999997,0.9387532,0.41684681234359733,0.41684681234359733,7.980811,-6.62521111907959,6.62521111907959,23.21875,-0.17435000000000045,0.17435000000000045,32.40625,-8.006250000000001,8.006250000000001,36.622646
ID2006686196,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,0.0,38.8581,28.0419,66.9,28.0419,18,34.5,-6.458100000000002,6.458100000000002,2.302622,-2.302622079849243,2.302622079849243,30.546875,8.311225,8.311225,38.25,-10.208100000000002,10.208100000000002,69.6875,-2.7874999999999943,2.7874999999999943,36.33469
ID1011485656,train/ID1011485656.jpg,2015/9/4,Tas,Ryegrass_Clover,0.62,4.6667,0.0,31.9984,16.2751,48.2735,16.275,26,18.046875,-1.7717750000000017,1.7717750000000017,2.6858332,-2.685833215713501,2.685833215713501,33.03125,-1.0328499999999998,1.0328499999999998,21.859375,-5.584375000000001,5.584375000000001,55.75,-7.4765000000000015,7.4765000000000015,35.328053
ID661817669,train/ID661817669.jpg,2015/7/1,Vic,Phalaris_Clover,0.7,3.0,1.4577,13.1192,23.3231,37.9,24.7808,13,27.1875,-3.8644,3.8644,4.54196,-3.084259762573242,3.084259762573242,10.546902,2.57229829711914,2.57229829711914,32.375,-7.594200000000001,7.594200000000001,44.28125,-6.381250000000001,6.381250000000001,35.00084
ID697059386,train/ID697059386.jpg,2015/6/29,Tas,WhiteClover,0.67,2.0,10.9589,7.8827,0.769,19.6107,11.728,5,1.5285974,-0.759597354888916,0.759597354888916,16.28125,-5.32235,5.32235,8.500203,-0.6175031326293947,0.6175031326293947,17.359375,-5.631375,5.631375,26.78125,-7.170549999999999,7.170549999999999,34.97944
ID908524512,train/ID908524512.jpg,2015/11/10,Tas,Ryegrass_Clover,0.78,3.1667,11.3043,4.2957,17.4087,33.0087,28.713,24,16.546875,0.8618249999999996,0.8618249999999996,5.8076963,5.496603657531738,5.496603657531738,14.7109375,-10.4152375,10.4152375,23.0625,5.650500000000001,5.650500000000001,38.40625,-5.3975500000000025,5.3975500000000025,34.895653
ID193102215,train/ID193102215.jpg,2015/4/1,NSW,Lucerne,0.66,32.0,0.0,0.0,22.8,22.8,22.8,14,29.375,-6.574999999999999,6.574999999999999,0.12439111,-0.124391108751297,0.124391108751297,3.3633573,-3.3633573055267334,3.3633573055267334,26.453125,-3.6531249999999993,3.6531249999999993,30.109375,-7.309374999999999,7.309374999999999,34.838383
ID397994621,train/ID397994621.jpg,2015/5/7,NSW,Fescue,0.86,9.0,0.0,0.0,81.0,81.0,81.0,23,69.625,11.375,11.375,0.085353896,-0.08535389602184296,0.08535389602184296,7.5591154,-7.559115409851074,7.559115409851074,72.0625,8.9375,8.9375,80.625,0.375,0.375,34.69991
ID638711343,train/ID638711343.jpg,2015/5/18,Tas,Ryegrass,0.76,7.0,0.0,4.3212,31.3284,35.6496,31.3285,17,23.3125,8.015899999999998,8.015899999999998,0.20627546,-0.20627546310424805,0.20627546310424805,12.320317,-7.999117268371582,7.999117268371582,21.46875,9.859749999999998,9.859749999999998,33.625,2.0245999999999995,2.0245999999999995,34.320747
ID1025234388,train/ID1025234388.jpg,2015/9/1,WA,SubcloverDalkeith,0.38,1.0,6.05,0.0,0.0,6.05,6.05,20,0.7351308,-0.735130786895752,0.735130786895752,10.921893,-4.871893119812012,4.871893119812012,1.6246499,-1.6246498823165894,1.6246498823165894,10.992205,-4.9422046661376955,4.9422046661376955,13.289064,-7.239064407348633,7.239064407348633,33.778625
ID2125100696,train/ID2125100696.jpg,2015/8/14,Vic,Phalaris_Clover,0.8,5.0,14.8364,4.9455,34.6182,54.4,49.4545,25,23.921875,10.696325000000002,10.696325000000002,19.671875,-4.835475000000001,4.835475000000001,5.834959,-0.8894590301513672,0.8894590301513672,43.3125,6.142000000000003,6.142000000000003,49.53125,4.868749999999999,4.868749999999999,33.25563
ID1645161155,train/ID1645161155.jpg,2015/9/4,Tas,Ryegrass_Clover,0.7,4.5,0.0,40.6841,19.0515,59.7356,19.0516,26,25.625,-6.573499999999999,6.573499999999999,1.862174,-1.8621740341186523,1.8621740341186523,32.46875,8.21535,8.21535,28.734375,-9.682775,9.682775,62.125,-2.389400000000002,2.389400000000002,33.022903
ID7850481,train/ID7850481.jpg,2015/9/1,WA,SubcloverLosa,0.69,1.0,19.57,0.0,0.0,19.57,19.57,20,2.2517917,-2.2517917156219482,2.2517917156219482,21.21875,-1.6487499999999997,1.6487499999999997,0.86423624,-0.8642362356185913,0.8642362356185913,25.3125,-5.7425,5.7425,26.515625,-6.945625,6.945625,31.569702
ID1237349078,train/ID1237349078.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,3.189,26.221,9.39,38.8,12.579,1,12.851565,-3.4615653610229487,3.4615653610229487,5.344629,-2.1556288108825683,2.1556288108825683,16.296875,9.924125,9.924125,17.953125,-5.374124999999999,5.374124999999999,33.65625,5.143749999999997,5.143749999999997,30.517065
ID1051144034,train/ID1051144034.jpg,2015/9/1,WA,SubcloverLosa,0.8,1.0,55.32,0.0,0.0,55.32,55.32,20,3.6455934,-3.6455934047698975,3.6455934047698975,41.75,13.57,13.57,1.8268216,-1.8268215656280518,1.8268215656280518,49.3125,6.0075,6.0075,52.875,2.4450000000000003,2.4450000000000003,30.284273
ID1113329413,train/ID1113329413.jpg,2015/6/29,Tas,WhiteClover,0.72,3.0,20.6523,21.1112,1.3768,43.1403,22.0291,5,1.9948542,-0.618054211807251,0.618054211807251,28.5,-7.8477,7.8477,15.265625,5.845575,5.845575,29.984375,-7.955275,7.955275,47.03125,-3.8909499999999966,3.8909499999999966,29.840935
ID112966473,train/ID112966473.jpg,2015/8/14,Vic,Ryegrass_Clover,0.74,3.0,11.2,2.8,19.6,33.6,30.8,25,20.328125,-0.7281249999999986,0.7281249999999986,5.585789,5.6142107963562005,5.6142107963562005,1.4484557,1.3515443086624144,1.3515443086624144,26.15625,4.643750000000001,4.643750000000001,27.03125,6.568750000000001,6.568750000000001,29.27473
ID475010202,train/ID475010202.jpg,2015/9/1,WA,SubcloverLosa,0.71,1.0,36.76,0.0,0.0,36.76,36.76,20,8.937632,-8.937631607055664,8.937631607055664,24.765625,11.994374999999998,11.994374999999998,3.061615,-3.061614990234375,3.061614990234375,35.84375,0.916249999999998,0.916249999999998,39.96875,-3.208750000000002,3.208750000000002,28.627922
